source,match_score,match_type,ein,code,code_type,hospital_name,hpt_payer,hpt_plan,hpt_setting,hpt_rate,tic_payer,tic_network,tic_billing_class,tic_rate,rate_delta,rate_delta_pct
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,aetna,aetnaopenaccesshmo1414,inpatient,25883.26,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,healthplus,bcbshealthplusnymedicaidmanagedcareny1092,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,medicaid,agewellmanagedmedicaid3772,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,fidelis,fideliscaremedicaidmanagedcare1062,both,3611.24,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,bcbs,bcbsout/statepos1211,inpatient,39345.48,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,multiplan,diversefiedadmincorp1234,both,25607.01,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,healthfirst,healthfirstgoldtotal,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,medicare,wtchealthprogram-stonybrook1486,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,hip,emblemselectcare(cohort2hcp)3372,both,2462.21,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,healthfirst,healthfirstlifeimprovedplan1918,both,,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,multiplan,principalfinancial1253,inpatient,68004.72,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,1199,local1199seiuhomecarebenefitfund2778,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,medicare,bcbsmedibluemedicarehmo(hcp)3341,both,13788.39,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,aetna,aetnastudentplan1008,inpatient,25883.26,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,uhc,umr1323,inpatient,34416.84,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,metroplus,metroplusgold1452,both,6565.9,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,multiplan,globalexcelmanagementi1238,inpatient,68004.72,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,multiplan,multiplan-capitaldistphyshealth1232,both,25607.01,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,uhc,unitedhealthcarechoicenslij1773,both,5170.65,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,uhc,unitedhealthcareinde1157,both,32829.5,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,medicare,vnsmedicareadvspecialneeds(hbonly)1384,both,,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,hip,hippos1100,inpatient,28411.27,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,hip,emblemessential3and4(cohort2hcp)3901,both,,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,cigna,cignaopenaccesshmo(hbonly)1466,inpatient,29907.0,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,multiplan,axaassistanceusa1230,inpatient,68004.72,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,hip,hipmedicaresupplement3781,both,,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,medicare,elderplanfida3718,inpatient,31476.0,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,medicare,partnershealthplanfida3389,both,2462.21,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,multiplan,uslifeinsco1427,both,25607.01,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,medicare,riverspringmedicarehmosnp3900,inpatient,40026.51,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,bcbs,hoteltradescouncil1682,both,2462.21,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,multiplan,meritainhealth1247,both,25607.01,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,magnacare,cement&concreteworkersdistcouncil1676,both,5909.31,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,bcbs,empireplannyship(hbonly)1186,both,2462.21,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,multiplan,phcsdirectorguild1424,both,25607.01,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,uhc,unitedhealthcarechoice1291,inpatient,34416.84,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,hip,emblemhealthcarepartnersessential1&200-2503012,both,,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,bcbs,bcbsopenaccesshmo(hbonly)1468,inpatient,39345.48,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,cigna,consolidatedhealthplan(hbonly)1367,inpatient,29907.0,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,hip,emblemselectcarebasicexchange1613,inpatient,24149.58,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,multiplan,axaassistance1228,both,25607.01,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,somos,hipmcdenhanced-nymcd(somos)3792,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,medicare,wtchealthprogram-northshore1771,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,bcbs,unicare1305,both,2462.21,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,healthplus,bcbshealthplusessentialplan22011,both,,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,medicare,bcbsmediblueselect/extrahmo(hcp)3733,inpatient,35410.93,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,aetna,aetnasignatureadministratorsppo1417,inpatient,25883.26,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,multiplan,humanahealthplan1244,inpatient,68004.72,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,healthplus,bcbshealthplusessentialplan32012,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,fidelis,fidelisessentialplan32016,both,3611.24,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,multiplan,principalfinancial1253,both,25607.01,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,hip,emblemselectcareepo3888,inpatient,10076.87,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,uhc,goldenruleinsurance3914,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,metroplus,metroplusbronzeplusplanexchange1625,both,10833.74,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,oxford,oxfordhealthplansliberty1135,inpatient,24492.44,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,hip,emblemselectcare(healthcarepartners)3024,both,,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,cigna,cignapremierplus1048,inpatient,29907.0,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,healthfirst,healthfirstcoordinatedbenefitsplan1917,both,,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,multiplan,guardianlifeinsurancecoofamerica1432,inpatient,68004.72,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,bcbs,bcbsoutofstateepo(suitcaselogo)2063,inpatient,40026.51,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,bcbs,bcbsblueconnection(allplans)-nonpar3777,both,,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,multiplan,qualcareinc1429,inpatient,68004.72,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,hip,emblemselectcareppo 3870,inpatient,34416.84,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,ghi,ghicbp(hbonly)1332,both,14773.27,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,uhc,unitedhealthcarechoice(paramountemployees)3665,both,2462.21,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,centerlight,centerlightpace1790,both,8207.38,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,cigna,cignanalc1448,inpatient,29907.0,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,hip,emblemselectcare(cohort2hcp)3372,inpatient,31476.0,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,aetna,aetnameritainhealth1444,inpatient,25883.26,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,aetna,chesterfieldresourcesinc1641,inpatient,25883.26,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,uhc,unitedhealthcarechoice(nypowerauthority)3911,both,,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,multiplan,fiservhealth1235,inpatient,68004.72,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,medicare,metroplusmedicare1401,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,multiplan,fiservhealth1236,both,25607.01,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,uhc,unitedhealthcareoptumhealth1352,both,,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,medicare,mynexusalt3805,inpatient,24149.58,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,healthfirst,healthfirstplatinumtotal,both,,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,healthfirst,healthfirstcompletecare1920,inpatient,10076.87,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,hip,emblemcmoessential33018,both,5170.65,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,fidelis,fidelisessentialplan12014,both,9136.45,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,hip,emblemcmoessential33018,inpatient,34416.84,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,hip,emblemprimegold3315,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,aetna,geha1067,both,6894.2,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,bcbs,bcbsfederalprogram1182,inpatient,39345.48,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,medicare,wtchealthprogram-hhc1487,both,,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,magnacare,americanplanadministrators(magnacare)1735,inpatient,42146.25,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,hip,hiplich1094,both,13788.39,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,hip,emblemselectcarehmo3858,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,healthfirst,healthfirstseniorhealthpartners1922,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,medicaid,partnershealthplanmltc3390,both,,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,aetna,healthscope3250,inpatient,10076.87,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,multiplan,healthnetofcalifornia1449,inpatient,68004.72,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,medicaid,healthandrecoveryplan(harp)1781,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,medicare,tricareeast1355,both,,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,bcbs,bcbsout/stateepo1213,inpatient,40026.51,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,metroplus,metroplusmcdmanagedcare1117,both,4267.84,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,somos,hipmcdenhanced-chp(somos) 3827,inpatient,24149.58,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,multiplan,globalexcelmanagement1237,both,25607.01,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,hip,hipvipmedicareprime1099,both,,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,medicare,seniorwholehealthofnybymolina1390,inpatient,10076.87,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,medicare,aarpmedicarecomplete1632,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,multiplan,phphealthcare(champus)1426,both,25607.01,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,medicare,partnershealthplanmedicare(hbonly)1686,both,,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,hip,emblemhealthbridge3765,inpatient,10076.87,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,cigna,cignaopenaccessppo1465,both,10932.22,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,healthfirst,healthfirstincreasedbenefitsplan1916,inpatient,10076.87,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,medicare,beaconhealthexchangeplan(hbonly)1760,inpatient,10076.87,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,healthfirst,healthfirstabsolutecarefida1921,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,multiplan,qualcareinc1429,both,25607.01,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,multiplan,qualcareinc1257,inpatient,68004.72,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,multiplan,kaiserfoundation1245,inpatient,68004.72,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,healthplus,bcbspathwayenhanced1690,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,hip,hipvipmedicarereserve3855,both,13788.39,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,cigna,cignappo1047,both,10932.22,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,medicare,metroplusmedicare1401,inpatient,10076.87,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,multiplan,principalfinancial1430,both,25607.01,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,multiplan,globalexcelmanagement1237,inpatient,68004.72,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,cigna,cignappo1047,inpatient,29907.0,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,hip,hipsmartstart1267,both,13788.39,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,somos,hipmcdenhanced-essential2(somos)3797,both,13788.39,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,multiplan,administrativeconcepts1423,inpatient,68004.72,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,bcbs,bluecrossblueshieldpriorityhmo1694,inpatient,39345.48,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,cigna,cignaindemnity1045,both,10932.22,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,healthfirst,healthfirstgoldleafexchange1805,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,medicare,agewellmedicare1630,both,,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,bcbs,bcbsnysempire1683,inpatient,40026.51,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,multiplan,globalexcelmanagementi1239,both,25607.01,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,cigna,cignamanagedcare/pos1046,both,10932.22,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,aetna,coresource1642,inpatient,25883.26,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,aetna,aetnahmo1005,both,6894.2,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,cigna,cignaindemnity1045,inpatient,29907.0,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,hamaspikchoice,hamaspikchoicemedicaredsnp3853,both,13788.39,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,aetna,christianbrothers1640,both,6894.2,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,cigna,cignapremierplus1048,both,10932.22,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,fidelis,fideliscarechildhealthplus1059,both,3611.24,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,bcbs,bluecrossblueshieldpriorityhmo3723,inpatient,34416.84,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,healthfirst,healthfirstgreenleafexchange1807,both,,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,multiplan,humanahealthplan1242,inpatient,68004.72,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,ghi,americanplanadministrators-c/oh.d.a1639,inpatient,28220.53,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,somos,bcbshealthplussomosnychildhealthpl3791,both,,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,medicare,partnershealthplanmedicare(hbonly)1686,inpatient,10076.87,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,multiplan,firsthealthppo1064,both,25607.01,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,medicare,wtchealthprogram-mt.sinai1484,inpatient,10076.87,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,medicare,humanamedicareadvantage1680,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,multiplan,screenactorsguild1220,both,25607.01,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,hip,emblemhealthcarepartnersessential43015,both,6894.2,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,bcbs,bcbsoutofstatepos(nosuitcaselogo)2071,both,2462.21,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,bcbs,bcbspos1188,inpatient,39345.48,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,medicaid,partnershealthplanmltc3390,inpatient,10076.87,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,hip,emblemhealthbridge3765,both,,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,metroplus,metroplusgoldcare23729,inpatient,35410.93,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,cigna,cignalifesource(hbonly)1678,both,10932.22,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,multiplan,phcsmultiplan1263,both,25607.01,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,multiplan,meritainhealth1247,inpatient,68004.72,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,healthfirst,healthfirst651083,inpatient,10076.87,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,uhc,unitedhealthcareepo1155,inpatient,34416.84,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,magnacare,magnacaredirectplus1372,both,5909.31,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,bcbs,bcbsoutofstatehmo(nosuitcaselogo)2069,both,2462.21,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,somos,hipmcdenhanced-essential1&200-250(somos)3796,inpatient,10076.87,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,bcbs,horizonnjdirect1290,both,2462.21,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,medicare,unitedhealthcareinsaarp1152,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,magnacare,magnacaredirectplus(preferredclient)3779,both,,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,hip,hipsmartstart1267,inpatient,28411.27,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,hip,hiphmo1097,both,13788.39,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,uhc,oxfordgardenstate3102,both,13788.39,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,hip,emblemhealthcarepartnersessential1&200-2503012,inpatient,10076.87,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,medicare,wtchealthprogram-stonybrook1486,inpatient,10076.87,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,bcbs,bcbsout/statehmo1208,inpatient,39345.48,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,medicare,bcbsoutofstatemedicare(nosuitcaselogo)2070,inpatient,10076.87,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,bcbs,empireoptum1684,inpatient,40026.51,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,medicare,bcbsmediblueselecthmo/extrahmo3730,inpatient,35410.93,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,hip,emblemselectcaregoldexchange1611,inpatient,24149.58,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,cigna,wellfleet-nyustudent3059,inpatient,24149.58,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,healthplus,bcbshealthplusspecialneeds1792,both,,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,magnacare,magnacareppo1175,inpatient,42146.25,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,hip,emblemprimesilver3314,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,bcbs,bcbsppo1189,both,2462.21,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,hip,emblemhealthcarepartnersessential33014,inpatient,24149.58,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,ghi,ghimedicaresupplement1070,inpatient,10076.87,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,medicare,aarpmedicarecompletemosaic2009,inpatient,10076.87,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,multiplan,healthnetppo1088,both,25607.01,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,magnacare,nationalhealthplan1572,both,5909.31,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,metroplus,metroplusessentialplan32051,both,4267.84,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,healthfirst,healthfirstcoordinatedbenefitsplan1917,inpatient,10076.87,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,multiplan,principallifeinsco1255,inpatient,68004.72,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,medicare,vaccnoptum3802,both,13788.39,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,medicare,veteranschoiceprogram-vacaa3662,inpatient,39345.48,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,medicaid,vnsmedicaidadvantage1470,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,bcbs,empireoptum1684,both,2462.21,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,medicare,bcbsmedibluemedicareppo1381,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,amida,amidacaremedicaid2102,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,aetna,aetnaopenaccesselectchoice(epo)1415,both,6894.2,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,ghi,ghi/valueoptionsbehavorialmgmt-bmp1315,inpatient,28220.53,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,medicare,bcbshealthplusmediblueadvantage3889,inpatient,10076.87,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,ghi,ghiemblemhealthmedicareppo1074,both,,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,ghi,ghiemblemhealthepo1272,inpatient,28220.53,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,bcbs,bcbsoutofstateppo(suitcaselogo)2067,inpatient,40026.51,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,medicare,bcbshealthplusmedicare1451,inpatient,10076.87,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,healthfirst,healthfirstbronzeleafexchange1806,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,hip,emblemselectcareepo3888,both,,,,,,,
